mi_sku,subcategoria,n_variantes,tipos,imagen_compartida,estado
MED-6932,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-70P0_img1.jpg,imagenes_variante_duplicadas
MED-6933,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-740_img1.jpg,imagenes_variante_duplicadas
MED-6934,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-750_img1.jpg,imagenes_variante_duplicadas
MED-6935,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-760_img1.jpg,imagenes_variante_duplicadas
MED-6936,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-800_img1.jpg,imagenes_variante_duplicadas
MED-6937,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-84D0_img1.jpg,imagenes_variante_duplicadas
MED-6938,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-910_img1.jpg,imagenes_variante_duplicadas
MED-6939,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-91M0_img1.jpg,imagenes_variante_duplicadas
MED-6940,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-960_img1.jpg,imagenes_variante_duplicadas
MED-6941,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-97D0_img1.jpg,imagenes_variante_duplicadas
MED-6942,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-990_img1.jpg,imagenes_variante_duplicadas
MED-6943,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-010_img1.jpg,imagenes_variante_duplicadas
MED-6944,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-01P0_img1.jpg,imagenes_variante_duplicadas
MED-6945,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-020_img1.jpg,imagenes_variante_duplicadas
MED-6946,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-030_img1.jpg,imagenes_variante_duplicadas
MED-6947,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-040_img1.jpg,imagenes_variante_duplicadas
MED-6948,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-050_img1.jpg,imagenes_variante_duplicadas
MED-6949,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-060_img1.jpg,imagenes_variante_duplicadas
MED-6950,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-070_img1.jpg,imagenes_variante_duplicadas
MED-6951,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-080_img1.jpg,imagenes_variante_duplicadas
MED-6952,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-08L0_img1.jpg,imagenes_variante_duplicadas
MED-6953,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-090_img1.jpg,imagenes_variante_duplicadas
MED-6954,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-100_img1.jpg,imagenes_variante_duplicadas
MED-6955,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-101P0_img1.jpg,imagenes_variante_duplicadas
MED-6956,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-1060_img1.jpg,imagenes_variante_duplicadas
MED-6957,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-1080_img1.jpg,imagenes_variante_duplicadas
MED-6958,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-110_img1.jpg,imagenes_variante_duplicadas
MED-6959,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-1130_img1.jpg,imagenes_variante_duplicadas
MED-6960,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-120_img1.jpg,imagenes_variante_duplicadas
MED-6961,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-1210_img1.jpg,imagenes_variante_duplicadas
MED-6962,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-1250_img1.jpg,imagenes_variante_duplicadas
MED-6963,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-130_img1.jpg,imagenes_variante_duplicadas
MED-6964,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-1370_img1.jpg,imagenes_variante_duplicadas
MED-6965,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-137D0_img1.jpg,imagenes_variante_duplicadas
MED-6966,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-140_img1.jpg,imagenes_variante_duplicadas
MED-6967,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-1430_img1.jpg,imagenes_variante_duplicadas
MED-6968,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-1470_img1.jpg,imagenes_variante_duplicadas
MED-6969,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-150_img1.jpg,imagenes_variante_duplicadas
MED-6970,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-160_img1.jpg,imagenes_variante_duplicadas
MED-6971,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-165D0_img1.jpg,imagenes_variante_duplicadas
MED-6972,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-170_img1.jpg,imagenes_variante_duplicadas
MED-6973,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-173D0_img1.jpg,imagenes_variante_duplicadas
MED-6974,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-1750_img1.jpg,imagenes_variante_duplicadas
MED-6975,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-1790_img1.jpg,imagenes_variante_duplicadas
MED-6976,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-17M0_img1.jpg,imagenes_variante_duplicadas
MED-6977,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-180_img1.jpg,imagenes_variante_duplicadas
MED-6978,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-190_img1.jpg,imagenes_variante_duplicadas
MED-6979,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-191P0_img1.jpg,imagenes_variante_duplicadas
MED-6980,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-200_img1.jpg,imagenes_variante_duplicadas
MED-6981,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-205D0_img1.jpg,imagenes_variante_duplicadas
MED-6982,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-208D0_img1.jpg,imagenes_variante_duplicadas
MED-6983,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-210_img1.jpg,imagenes_variante_duplicadas
MED-6984,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-212P0_img1.jpg,imagenes_variante_duplicadas
MED-6985,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-2130_img1.jpg,imagenes_variante_duplicadas
MED-6986,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-21M0_img1.jpg,imagenes_variante_duplicadas
MED-6987,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-21P0_img1.jpg,imagenes_variante_duplicadas
MED-6988,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-220_img1.jpg,imagenes_variante_duplicadas
MED-6989,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-22M0_img1.jpg,imagenes_variante_duplicadas
MED-6990,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-230_img1.jpg,imagenes_variante_duplicadas
MED-6991,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-240_img1.jpg,imagenes_variante_duplicadas
MED-6992,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-260_img1.jpg,imagenes_variante_duplicadas
MED-6993,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-270_img1.jpg,imagenes_variante_duplicadas
MED-6994,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-280_img1.jpg,imagenes_variante_duplicadas
MED-6995,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-290_img1.jpg,imagenes_variante_duplicadas
MED-6996,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-29M0_img1.jpg,imagenes_variante_duplicadas
MED-6997,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-30M0_img1.jpg,imagenes_variante_duplicadas
MED-6998,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-310_img1.jpg,imagenes_variante_duplicadas
MED-6999,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-330_img1.jpg,imagenes_variante_duplicadas
MED-7000,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-360_img1.jpg,imagenes_variante_duplicadas
MED-7001,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-370_img1.jpg,imagenes_variante_duplicadas
MED-7002,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-38P0_img1.jpg,imagenes_variante_duplicadas
MED-7003,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-390_img1.jpg,imagenes_variante_duplicadas
MED-7004,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-46D0_img1.jpg,imagenes_variante_duplicadas
MED-7005,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-470_img1.jpg,imagenes_variante_duplicadas
MED-7006,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-480_img1.jpg,imagenes_variante_duplicadas
MED-7007,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-540_img1.jpg,imagenes_variante_duplicadas
MED-7008,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-550_img1.jpg,imagenes_variante_duplicadas
MED-7009,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-580_img1.jpg,imagenes_variante_duplicadas
MED-7010,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-59P0_img1.jpg,imagenes_variante_duplicadas
MED-7011,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-600_img1.jpg,imagenes_variante_duplicadas
MED-7012,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-61D0_img1.jpg,imagenes_variante_duplicadas
MED-7013,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-62D0_img1.jpg,imagenes_variante_duplicadas
MED-7014,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-630_img1.jpg,imagenes_variante_duplicadas
MED-7015,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-640_img1.jpg,imagenes_variante_duplicadas
MED-7016,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-65D0_img1.jpg,imagenes_variante_duplicadas
MED-7017,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-66D0_img1.jpg,imagenes_variante_duplicadas
MED-7018,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-68D0_img1.jpg,imagenes_variante_duplicadas
MED-7019,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-690_img1.jpg,imagenes_variante_duplicadas
MED-7020,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-70P0_img1.jpg,imagenes_variante_duplicadas
MED-7021,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-740_img1.jpg,imagenes_variante_duplicadas
MED-7022,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-750_img1.jpg,imagenes_variante_duplicadas
MED-7023,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-760_img1.jpg,imagenes_variante_duplicadas
MED-7024,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-800_img1.jpg,imagenes_variante_duplicadas
MED-7025,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-84D0_img1.jpg,imagenes_variante_duplicadas
MED-7026,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-910_img1.jpg,imagenes_variante_duplicadas
MED-7027,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-91M0_img1.jpg,imagenes_variante_duplicadas
MED-7028,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-960_img1.jpg,imagenes_variante_duplicadas
MED-7029,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-97D0_img1.jpg,imagenes_variante_duplicadas
MED-7030,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-990_img1.jpg,imagenes_variante_duplicadas
MED-7098,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S101-1050_img1.jpg,imagenes_variante_duplicadas
MED-7099,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S101-1050_img1.jpg,imagenes_variante_duplicadas
MED-7100,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-010_img1.jpg,imagenes_variante_duplicadas
MED-7101,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-01P0_img1.jpg,imagenes_variante_duplicadas
MED-7102,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-020_img1.jpg,imagenes_variante_duplicadas
MED-7103,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-030_img1.jpg,imagenes_variante_duplicadas
MED-7104,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-060_img1.jpg,imagenes_variante_duplicadas
MED-7105,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-070_img1.jpg,imagenes_variante_duplicadas
MED-7106,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-080_img1.jpg,imagenes_variante_duplicadas
MED-7107,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-090_img1.jpg,imagenes_variante_duplicadas
MED-7108,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-1030_img1.jpg,imagenes_variante_duplicadas
MED-7109,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-1170_img1.jpg,imagenes_variante_duplicadas
MED-7110,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-1250_img1.jpg,imagenes_variante_duplicadas
MED-7111,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-1270_img1.jpg,imagenes_variante_duplicadas
MED-7112,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-260_img1.jpg,imagenes_variante_duplicadas
MED-7113,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-42D0_img1.jpg,imagenes_variante_duplicadas
MED-7114,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-490_img1.jpg,imagenes_variante_duplicadas
MED-7115,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-50D0_img1.jpg,imagenes_variante_duplicadas
MED-7116,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-62D0_img1.jpg,imagenes_variante_duplicadas
MED-7117,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-730_img1.jpg,imagenes_variante_duplicadas
MED-7118,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-750_img1.jpg,imagenes_variante_duplicadas
MED-7119,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-910_img1.jpg,imagenes_variante_duplicadas
MED-7120,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-010_img1.jpg,imagenes_variante_duplicadas
MED-7121,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-01P0_img1.jpg,imagenes_variante_duplicadas
MED-7122,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-020_img1.jpg,imagenes_variante_duplicadas
MED-7123,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-030_img1.jpg,imagenes_variante_duplicadas
MED-7124,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-060_img1.jpg,imagenes_variante_duplicadas
MED-7125,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-070_img1.jpg,imagenes_variante_duplicadas
MED-7126,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-080_img1.jpg,imagenes_variante_duplicadas
MED-7127,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-090_img1.jpg,imagenes_variante_duplicadas
MED-7128,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-1030_img1.jpg,imagenes_variante_duplicadas
MED-7129,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-1170_img1.jpg,imagenes_variante_duplicadas
MED-7130,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-1250_img1.jpg,imagenes_variante_duplicadas
MED-7131,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-1270_img1.jpg,imagenes_variante_duplicadas
MED-7132,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-260_img1.jpg,imagenes_variante_duplicadas
MED-7133,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-42D0_img1.jpg,imagenes_variante_duplicadas
MED-7134,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-490_img1.jpg,imagenes_variante_duplicadas
MED-7135,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-50D0_img1.jpg,imagenes_variante_duplicadas
MED-7136,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-62D0_img1.jpg,imagenes_variante_duplicadas
MED-7137,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-730_img1.jpg,imagenes_variante_duplicadas
MED-7138,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-750_img1.jpg,imagenes_variante_duplicadas
MED-7139,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-910_img1.jpg,imagenes_variante_duplicadas
MED-7140,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S105-160_img1.jpg,imagenes_variante_duplicadas
MED-7141,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S105-160_img1.jpg,imagenes_variante_duplicadas
MED-7149,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S101-1050_img1.jpg,imagenes_variante_duplicadas
MED-7150,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-010_img1.jpg,imagenes_variante_duplicadas
MED-7151,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-01P0_img1.jpg,imagenes_variante_duplicadas
MED-7152,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-020_img1.jpg,imagenes_variante_duplicadas
